DriverName,LapNum,Timestamp,LapTime,LapTimeMins,S1,S2,S3,S1Mins,S2Mins,S3Mins
Elad Levy,105,1682196329,90050,01:30.050,23455,24970,41625,00:23.455,00:24.970,00:41.625
yarimalk23,192,1682115061,90093,01:30.093,28407,24579,37107,00:28.407,00:24.579,00:37.107
Ido,20,1682165633,90124,01:30.124,21674,24296,44154,00:21.674,00:24.296,00:44.154
Yuval Rosen,86,1682192108,90129,01:30.129,21197,24327,44605,00:21.197,00:24.327,00:44.605
DoronV,27,1682078908,90138,01:30.138,22035,25173,42930,00:22.035,00:25.173,00:42.930
U.V,47,1682178887,90143,01:30.143,24236,27131,38776,00:24.236,00:27.131,00:38.776
DoronV,13,1682077351,90163,01:30.163,22870,27283,40010,00:22.870,00:27.283,00:40.010
OmriF,43,1682122690,90177,01:30.177,21673,27113,41391,00:21.673,00:27.113,00:41.391
yarimalk23,143,1682092991,90188,01:30.188,26608,25164,38416,00:26.608,00:25.164,00:38.416
Daniel Lerman,22,1682017554,90197,01:30.197,27602,24003,38592,00:27.602,00:24.003,00:38.592
serbansim,12,1682145018,90238,01:30.238,21928,25551,42759,00:21.928,00:25.551,00:42.759
yarimalk23,64,1681949660,90328,01:30.328,21303,24381,44644,00:21.303,00:24.381,00:44.644
Elad Levy,76,1682183275,90338,01:30.338,21246,25092,44000,00:21.246,00:25.092,00
lavie.aviv,33,1682180694,90393,01:30.393,22326,26477,41590,00:22.326,00:26.477,00:41.590
ElioR_Alkobi,10,1682108999,90394,01:30.394,22615,27850,39929,00:22.615,00:27.850,00:39.929
leviarnon1,5,1682019837,90436,01:30.436,22545,25816,42075,00:22.545,00:25.816,00:42.075
U.V,25,1682175448,90461,01:30.461,21837,26509,42115,00:21.837,00:26.509,00:42.115
A.C,12,1682186090,90486,01:30.486,21365,29962,39159,00:21.365,00:29.962,00:39.159
U.V,48,1682178977,90524,01:30.524,26543,26236,37745,00:26.543,00:26.236,00:37.745
chachacha,34,1682195509,90524,01:30.524,22160,29485,38879,00:22.160,00:29.485,00:38.879
Ariel Eric Iziyaev,35,1682184566,90539,01:30.539,22023,29461,39055,00:22.023,00:29.461,00:39.055
GasCan13,68,1682191485,90539,01:30.539,20754,22945,46840,00:20.754,00:22.945,00:46.840
THE GM,20,1682148853,90557,01:30.557,23125,27419,40013,00:23.125,00:27.419,00:40.013
DoronV,62,1682157714,90581,01:30.581,21812,26168,42601,00:21.812,00:26.168,00:42.601
ElioR_Alkobi,9,1682108908,90620,01:30.620,23377,27630,39613,00:23.377,00:27.630,00:39.613
yarimalk23,7,1681939011,90622,01:30.622,25142,25241,40239,00:25.142,00:25.241,00:40.239
U.V,39,1682177972,90628,01:30.628,21576,25217,43835,00:21.576,00:25.217,00:43.835
OmriF,148,1682195583,90650,01:30.650,21306,24390,44954,00:21.306,00:24.390,00:44.954
yarimalk23,138,1682092457,90680,01:30.680,21101,24922,44657,00:21.101,00:24.922,00:44.657
Ariel Eric Iziyaev,2,1682179828,90683,01:30.683,22540,26824,41319,00:22.540,00:26.824,00:41.319
OmriF,8,1682077854,90692,01:30.692,22356,27702,40634,00:22.356,00:27.702,00:40.634
Hublot,31,1681987031,90703,01:30.703,21457,30920,38326,00:21.457,00:30.920,00:38.326
yarimalk23,16,1681940054,90709,01:30.709,24780,26819,39110,00:24.780,00:26.819,00:39.110
Hublot,27,1681986520,90729,01:30.729,22238,28706,39785,00:22.238,00:28.706,00:39.785
DoronV,15,1682077543,90815,01:30.815,22434,25960,42421,00:22.434,00:25.960,00:42.421
chachacha,28,1682194906,90822,01:30.822,21688,28553,40581,00:21.688,00:28.553,00:40.581
yarimalk23,63,1681949570,90864,01:30.864,23314,29164,38386,00:23.314,00:29.164,00:38.386
Etz,86,1682084739,90865,01:30.865,21930,26568,42367,00:21.930,00:26.568,00:42.367
Yuval Rosen,10,1682165399,90866,01:30.866,21796,29011,40059,00:21.796,00:29.011,00:40.059
tehhaggis,6,1682014392,90918,01:30.918,23508,27575,39835,00:23.508,00:27.575,00:39.835
Etz,48,1682014914,90919,01:30.919,22951,26852,41116,00:22.951,00:26.852,00:41.116
OrionG,11,1682191172,90928,01:30.928,23703,26936,40289,00:23.703,00:26.936,00:40.289
Ariel Eric Iziyaev,10,1682181013,90944,01:30.944,22634,28054,40256,00:22.634,00:28.054,00:40.256
DoronV,20,1682077998,90945,01:30.945,22482,28458,40005,00:22.482,00:28.458,00:40.005
OmriF,164,1682197213,90958,01:30.958,21276,23777,45905,00:21.276,00:23.777,00:45.905
Yuval Rosen,3,1682164612,91025,01:31.025,24326,25407,41292,00:24.326,00:25.407,00:41.292
lavie.aviv,10,1682172608,91026,01:31.026,22212,25879,42935,00:22.212,00:25.879,00:42.935
yarimalk23,185,1682114450,91071,01:31.071,21753,30370,38948,00:21.753,00:30.370,00:38.948
Yuval Rosen,15,1682165849,91100,01:31.100,24937,27810,38353,00:24.937,00:27.810,00:38.353
Landzer,21,1682019861,91121,01:31.121,21547,30510,39064,00:21.547,00:30.510,00:39.064
KirilikBot,13,1682053458,91125,01:31.125,22535,28224,40366,00:22.535,00:28.224,00:40.366
serbansim,32,1682155044,91141,01:31.141,23339,29206,38596,00:23.339,00:29.206,00:38.596
Yuval Rosen,118,1682196553,91181,01:31.181,21643,31423,38115,00:21.643,00:31.423,00:38.115
Ori Arish,8,1681939207,91193,01:31.193,21704,29066,40423,00:21.704,00:29.066,00:40.423
Etz,41,1682013992,91194,01:31.194,22807,28984,39403,00:22.807,00:28.984,00:39.403
Ariel Eric Iziyaev,3,1682179919,91209,01:31.209,22633,28026,40550,00:22.633,00:28.026,00:40.550
Yuval Rosen,42,1682187868,91240,01:31.240,22269,28394,40577,00:22.269,00:28.394,00:40.577
serbansim,20,1682147652,91247,01:31.247,21750,26068,43429,00:21.750,00:26.068,00:43.429
Yuval Rosen,30,1682167413,91269,01:31.269,21275,23824,46170,00:21.275,00:23.824,00:46.170
Etz,177,1682180443,91277,01:31.277,25505,27000,38772,00:25.505,00,00:38.772
Yuval Rosen,50,1682188592,91300,01:31.300,21077,23396,46827,00:21.077,00:23.396,00:46.827
Etz,27,1682008716,91316,01:31.316,22017,28476,40823,00:22.017,00:28.476,00:40.823
lavie.aviv,15,1682173173,91324,01:31.324,21822,25397,44105,00:21.822,00:25.397,00:44.105
GasCan13,37,1682188797,91335,01:31.335,20820,27643,42872,00:20.820,00:27.643,00:42.872
yarimalk23,234,1682179080,91394,01:31.394,27508,25871,38015,00:27.508,00:25.871,00:38.015
Etz,155,1682166017,91415,01:31.415,21629,25628,44158,00:21.629,00:25.628,00:44.158
KirilikBot,18,1682054009,91434,01:31.434,22898,28904,39632,00:22.898,00:28.904,00:39.632
Ariel Eric Iziyaev,48,1682186386,91436,01:31.436,21637,24624,45175,00:21.637,00:24.624,00:45.175
Y.Cohen,70,1682190643,91484,01:31.484,21158,32796,37530,00:21.158,00:32.796,00:37.530
DoronV,43,1682081426,91511,01:31.511,22828,29160,39523,00:22.828,00:29.160,00:39.523
U.V,60,1682180526,91512,01:31.512,22797,28224,40491,00:22.797,00:28.224,00:40.491
Elad Levy,16,1682001040,91533,01:31.533,21189,31023,39321,00:21.189,00:31.023,00:39.321
Y.Cohen,43,1682101320,91542,01:31.542,21854,27522,42166,00:21.854,00:27.522,00:42.166
Etz,87,1682084831,91589,01:31.589,22267,26658,42664,00:22.267,00:26.658,00:42.664
yarimalk23,96,1682085813,91619,01:31.619,22346,23932,45341,00:22.346,00:23.932,00:45.341
DoronV,10,1682077082,91634,01:31.634,23892,27080,40662,00:23.892,00:27.080,00:40.662
THELORDOFSPEED,10,1682097313,91658,01:31.658,21998,26915,42745,00:21.998,00:26.915,00:42.745
yarimalk23,142,1682092900,91665,01:31.665,21140,31703,38822,00:21.140,00:31.703,00:38.822
DoronV,32,1682079961,91701,01:31.701,22297,25915,43489,00:22.297,00:25.915,00:43.489
tehhaggis,9,1682014669,91776,01:31.776,22601,27905,41270,00:22.601,00:27.905,00:41.270
OmriF,11,1682078155,91824,01:31.824,25827,26860,39137,00:25.827,00:26.860,00:39.137
yarimalk23,109,1682087196,91880,01:31.880,20965,27239,43676,00:20.965,00:27.239,00:43.676
chachacha,14,1682152619,91886,01:31.886,23865,27773,40248,00:23.865,00:27.773,00:40.248
OmriF,40,1682122408,91909,01:31.909,23252,26785,41872,00:23.252,00:26.785,00:41.872
Etz,93,1682086141,91910,01:31.910,22638,28242,41030,00:22.638,00:28.242,00:41.030
Etz,150,1682165535,91923,01:31.923,26529,26887,38507,00:26.529,00:26.887,00:38.507
KirilikBot,17,1682053917,91925,01:31.925,22472,28755,40698,00:22.472,00:28.755,00:40.698
yarimalk23,20,1681940408,91968,01:31.968,29651,24539,37778,00:29.651,00:24.539,00:37.778
DoronV,8,1682076789,92000,01,23389,27675,40936,00:23.389,00:27.675,00:40.936
yarimalk23,121,1682088410,92017,01:32.017,21209,23184,47624,00:21.209,00:23.184,00:47.624
leviarnon1,39,1682023379,92032,01:32.032,22133,24062,45837,00:22.133,00:24.062,00:45.837
yarimalk23,204,1682116108,92032,01:32.032,29027,25475,37530,00:29.027,00:25.475,00:37.530
OmriF,14,1682078440,92102,01:32.102,22352,29948,39802,00:22.352,00:29.948,00:39.802
chachacha,33,1682195419,92105,01:32.105,23301,26937,41867,00:23.301,00:26.937,00:41.867
Elad Levy,91,1682194980,92129,01:32.129,21381,29223,41525,00:21.381,00:29.223,00:41.525
Ido,39,1682169704,92135,01:32.135,21751,24111,46273,00:21.751,00:24.111,00:46.273
yarimalk23,156,1682095543,92172,01:32.172,21161,26415,44596,00:21.161,00:26.415,00:44.596
Hublot,37,1681987545,92202,01:32.202,21479,31870,38853,00:21.479,00:31.870,00:38.853
yarimalk23,77,1681951335,92227,01:32.227,22661,31248,38318,00:22.661,00:31.248,00:38.318
THE GM,27,1682168452,92244,01:32.244,24203,28184,39857,00:24.203,00:28.184,00:39.857
yarimalk23,188,1682114716,92248,01:32.248,28357,25510,38381,00:28.357,00:25.510,00:38.381
yarimalk23,147,1682093338,92253,01:32.253,20838,23381,48034,00:20.838,00:23.381,00:48.034
Ariel Eric Iziyaev,19,1682182631,92272,01:32.272,22301,25803,44168,00:22.301,00:25.803,00:44.168
DoronV,22,1682078417,92283,01:32.283,22591,29606,40086,00:22.591,00:29.606,00:40.086
yarimalk23,173,1682097624,92319,01:32.319,21938,25367,45014,00:21.938,00:25.367,00:45.014
chachacha,2,1681986618,92330,01:32.330,20942,28787,42601,00:20.942,00:28.787,00:42.601
yarimalk23,35,1681942003,92339,01:32.339,23206,30353,38780,00:23.206,00:30.353,00:38.780
DoronV,7,1682076697,92345,01:32.345,22802,27851,41692,00:22.802,00:27.851,00:41.692
chachacha,20,1682153452,92345,01:32.345,20651,27135,44559,00:20.651,00:27.135,00:44.559
DoronV,63,1682157806,92352,01:32.352,22435,25178,44739,00:22.435,00:25.178,00:44.739
OmriF,97,1682187616,92357,01:32.357,21897,31481,38979,00:21.897,00:31.481,00:38.979
Landzer,57,1682108293,92363,01:32.363,21777,26590,43996,00:21.777,00:26.590,00:43.996
Yuval Rosen,58,1682189411,92380,01:32.380,21041,31996,39343,00:21.041,00:31.996,00:39.343
Yuval Rosen,45,1682188136,92401,01:32.401,21017,24399,46985,00:21.017,00:24.399,00:46.985
DoronV,17,1682077724,92417,01:32.417,26007,26558,39852,00:26.007,00:26.558,00:39.852
yarimalk23,131,1682089356,92427,01:32.427,21556,24534,46337,00:21.556,00:24.534,00:46.337
A.C,16,1682186509,92461,01:32.461,21437,24768,46256,00:21.437,00:24.768,00:46.256
yarimalk23,186,1682114543,92461,01:32.461,21028,23890,47543,00:21.028,00:23.890,00:47.543
OmriF,151,1682195847,92465,01:32.465,26001,28534,37930,00:26.001,00:28.534,00:37.930
Yuval Rosen,43,1682187961,92512,01:32.512,21344,33863,37305,00:21.344,00:33.863,00:37.305
Yuval Rosen,18,1682166270,92524,01:32.524,25695,24664,42165,00:25.695,00:24.664,00:42.165
Elad Levy,93,1682195185,92582,01:32.582,21644,29710,41228,00:21.644,00:29.710,00:41.228
DoronV,39,1682080987,92584,01:32.584,22199,25885,44500,00:22.199,00:25.885,00:44.500
OmriF,16,1682078621,92595,01:32.595,24280,26528,41787,00:24.280,00:26.528,00:41.787
lavie.aviv,20,1682173673,92609,01:32.609,22306,25380,44923,00:22.306,00:25.380,00:44.923
yarimalk23,140,1682092725,92623,01:32.623,20929,23314,48380,00:20.929,00:23.314,00:48.380
yarimalk23,222,1682176501,92649,01:32.649,28641,26091,37917,00:28.641,00:26.091,00:37.917
Hublot,28,1681986612,92691,01:32.691,28646,25673,38372,00:28.646,00:25.673,00:38.372
yarimalk23,68,1681950090,92706,01:32.706,21142,24080,47484,00:21.142,00:24.080,00:47.484
Landzer,11,1682018892,92710,01:32.710,28090,25871,38749,00:28.090,00:25.871,00:38.749
yarimalk23,48,1681943529,92816,01:32.816,21410,33125,38281,00:21.410,00:33.125,00:38.281
Y.Cohen,27,1682099926,92894,01:32.894,21453,32561,38880,00:21.453,00:32.561,00:38.880
leviarnon1,44,1682023849,92940,01:32.940,21538,24404,46998,00:21.538,00:24.404,00:46.998
yarimalk23,13,1681939660,92958,01:32.958,21889,23792,47277,00:21.889,00:23.792,00:47.277
ElioR_Alkobi,6,1682108607,92965,01:32.965,23283,28754,40928,00:23.283,00:28.754,00:40.928
U.V,4,1682094021,92979,01:32.979,23476,28643,40860,00:23.476,00:28.643,00:40.860
Ori Arish,4,1681938860,93049,01:33.049,21864,25564,45621,00:21.864,00:25.564,00:45.621
tehhaggis,14,1682064061,93108,01:33.108,26566,26815,39727,00:26.566,00:26.815,00:39.727
U.V,85,1682183558,93110,01:33.110,21133,34816,37161,00:21.133,00:34.816,00:37.161
Yuval Rosen,46,1682188229,93183,01:33.183,22083,24165,46935,00:22.083,00:24.165,00:46.935
Etz,112,1682090139,93184,01:33.184,23159,26645,43380,00:23.159,00:26.645,00:43.380
Yuval Rosen,59,1682189504,93254,01:33.254,22353,24678,46223,00:22.353,00:24.678,00:46.223
U.V,3,1682093928,93279,01:33.279,23510,28323,41446,00:23.510,00:28.323,00:41.446
Hublot,13,1681944286,93311,01:33.311,23309,28341,41661,00:23.309,00:28.341,00:41.661
U.V,89,1682184643,93314,01:33.314,22754,30745,39815,00:22.754,00:30.745,00:39.815
lavie.aviv,25,1682174876,93338,01:33.338,21842,29782,41714,00:21.842,00:29.782,00:41.714
OmriF,30,1682081439,93344,01:33.344,23693,29417,40234,00:23.693,00:29.417,00:40.234
Landzer,9,1682018714,93382,01:33.382,21823,28084,43475,00:21.823,00:28.084,00:43.475
THE GM,12,1682088911,93398,01:33.398,23774,29048,40576,00:23.774,00:29.048,00:40.576
yarimalk23,149,1682093611,93405,01:33.405,21224,28661,43520,00:21.224,00:28.661,00:43.520
KirilikBot,10,1682053175,93436,01:33.436,22134,29781,41521,00:22.134,00:29.781,00:41.521
OmriF,63,1682178928,93442,01:33.442,21644,24791,47007,00:21.644,00:24.791,00:47.007
yarimalk23,53,1681948373,93447,01:33.447,21456,34110,37881,00:21.456,00:34.110,00:37.881
yarimalk23,26,1681941175,93456,01:33.456,21285,24182,47989,00:21.285,00:24.182,00:47.989
Yuval Rosen,41,1682187777,93497,01:33.497,24369,27013,42115,00:24.369,00:27.013,00:42.115
Hublot,7,1681943035,93530,01:33.530,21805,27531,44194,00:21.805,00:27.531,00:44.194
DoronV,19,1682077907,93546,01:33.546,26324,27275,39947,00:26.324,00:27.275,00:39.947
Yuval Rosen,106,1682194680,93575,01:33.575,25076,31464,37035,00:25.076,00:31.464,00:37.035
Etz,81,1682084117,93588,01:33.588,21812,26901,44875,00:21.812,00:26.901,00:44.875
Etz,73,1682060907,93604,01:33.604,23264,28486,41854,00:23.264,00:28.486,00:41.854
GasCan13,70,1682191665,93639,01:33.639,20734,23090,49815,00:20.734,00:23.090,00:49.815
tehhaggis,20,1682064629,93678,01:33.678,22524,25577,45577,00:22.524,00:25.577,00:45.577
Ariel Eric Iziyaev,16,1682182137,93682,01:33.682,22721,28895,42066,00:22.721,00:28.895,00:42.066
KirilikBot,6,1682052766,93690,01:33.690,23211,29051,41428,00:23.211,00:29.051,00:41.428
yarimalk23,115,1682087763,93723,01:33.723,21165,30564,41994,00:21.165,00:30.564,00:41.994
OmriF,135,1682192639,93727,01:33.727,21605,24197,47925,00:21.605,00:24.197,00:47.925
Landzer,33,1682021123,93732,01:33.732,21416,25016,47300,00:21.416,00:25.016,00:47.300
OmriF,125,1682191389,93742,01:33.742,21729,24583,47430,00:21.729,00:24.583,00:47.430
Etz,70,1682039855,93765,01:33.765,22606,28647,42512,00:22.606,00:28.647,00:42.512
ElioR_Alkobi,7,1682108701,93772,01:33.772,23279,29111,41382,00:23.279,00:29.111,00:41.382
U.V,5,1682094115,93780,01:33.780,23831,28377,41572,00:23.831,00:28.377,00:41.572
THELORDOFSPEED,12,1682097492,93851,01:33.851,21514,24795,47542,00:21.514,00:24.795,00:47.542
Yuval Rosen,108,1682194862,94040,01:34.040,20897,31582,41561,00:20.897,00:31.582,00:41.561
Y.Cohen,2,1682097255,94073,01:34.073,25561,27882,40630,00:25.561,00:27.882,00:40.630
AryeMorZ,8,1682191535,94075,01:34.075,21360,33444,39271,00:21.360,00:33.444,00:39.271
DoronV,37,1682080796,94102,01:34.102,28829,25898,39375,00:28.829,00:25.898,00:39.375
Y.Cohen,59,1682189702,94105,01:34.105,27348,27683,39074,00:27.348,00:27.683,00:39.074
Michael Simon,3,1682189913,94122,01:34.122,22913,26523,44686,00:22.913,00:26.523,00:44.686
yarimalk23,102,1682086433,94157,01:34.157,23382,25582,45193,00:23.382,00:25.582,00:45.193
OmriF,111,1682188873,94249,01:34.249,21561,25208,47480,00:21.561,00:25.208,00:47.480
yarimalk23,12,1681939567,94285,01:34.285,31334,24715,38236,00:31.334,00:24.715,00:38.236
KirilikBot,16,1682053825,94302,01:34.302,23966,29084,41252,00:23.966,00:29.084,00:41.252
Y.Cohen,7,1682097830,94308,01:34.308,21979,27446,44883,00:21.979,00:27.446,00:44.883
Etz,115,1682090406,94381,01:34.381,22390,26636,45355,00:22.390,00:26.636,00:45.355
Etz,92,1682086049,94388,01:34.388,21677,29264,43447,00:21.677,00:29.264,00:43.447
OmriF,34,1682121641,94422,01:34.422,24842,28261,41319,00:24.842,00:28.261,00:41.319
Etz,26,1682008625,94553,01:34.553,22436,31555,40562,00:22.436,00:31.555,00:40.562
KirilikBot,11,1682053270,94685,01:34.685,22618,30497,41570,00:22.618,00:30.497,00:41.570
Etz,106,1682088563,94689,01:34.689,23624,28044,43021,00:23.624,00:28.044,00:43.021
U.V,6,1682094209,94724,01:34.724,22202,27369,45153,00:22.202,00:27.369,00:45.153
yarimalk23,120,1682088318,94747,01:34.747,32498,24453,37796,00:32.498,00:24.453,00:37.796
tehhaggis,31,1682097799,94752,01:34.752,22284,25379,47089,00:22.284,00:25.379,00:47.089
Sean Arbiv,2,1682184912,94758,01:34.758,22235,25749,46774,00:22.235,00:25.749,00:46.774
Y.Cohen,74,1682190998,94847,01:34.847,21147,23480,50220,00:21.147,00:23.480,00:50.220
Etz,175,1682180248,94852,01:34.852,21560,26123,47169,00:21.560,00:26.123,00:47.169
OmriF,115,1682189241,94880,01:34.880,25900,29867,39113,00:25.900,00:29.867,00:39.113
OmriF,91,1682185734,94988,01:34.988,26121,29502,39365,00:26.121,00:29.502,00:39.365
yarimalk23,8,1681939106,95009,01:35.009,21475,27203,46331,00:21.475,00:27.203,00:46.331
Etz,30,1682009005,95069,01:35.069,25005,29772,40292,00:25.005,00:29.772,00:40.292
THE GM,14,1682089511,95100,01:35.100,23693,29354,42053,00:23.693,00:29.354,00:42.053
yarimalk23,220,1682176324,95112,01:35.112,22473,26783,45856,00:22.473,00:26.783,00:45.856
DoronV,57,1682156500,95125,01:35.125,21554,32086,41485,00:21.554,00:32.086,00:41.485
Sean Arbiv,7,1682185525,95130,01:35.130,29272,26519,39339,00:29.272,00:26.519,00:39.339
tehhaggis,8,1682014577,95228,01:35.228,22396,26546,46286,00:22.396,00:26.546,00:46.286
Y.Cohen,75,1682191093,95263,01:35.263,21580,23881,49802,00:21.580,00:23.881,00:49.802
Y.Cohen,71,1682190738,95281,01:35.281,22295,24156,48830,00:22.295,00:24.156,00:48.830
U.V,21,1682097521,95313,01:35.313,31359,25708,38246,00:31.359,00:25.708,00:38.246
Yuval Rosen,6,1682165033,95334,01:35.334,21318,26009,48007,00:21.318,00:26.009,00:48.007
Etz,68,1682039623,95341,01:35.341,22886,28881,43574,00:22.886,00:28.881,00:43.574
Ido,33,1682167006,95351,01:35.351,21246,24003,50102,00:21.246,00:24.003,00:50.102
yarimalk23,159,1682095887,95361,01:35.361,20976,25613,48772,00:20.976,00:25.613,00:48.772
Ido,13,1682100327,95426,01:35.426,21528,24682,49216,00:21.528,00:24.682,00:49.216
Ariel Eric Iziyaev,23,1682183116,95438,01:35.438,25859,28620,40959,00:25.859,00:28.620,00:40.959
Ori Arish,17,1681940408,95482,01:35.482,21894,28205,45383,00:21.894,00:28.205,00:45.383
OmriF,86,1682185119,95509,01:35.509,21772,25258,48479,00:21.772,00:25.258,00:48.479
Yuval Rosen,31,1682167508,95517,01:35.517,21203,23292,51022,00:21.203,00:23.292,00:51.022
DoronV,5,1682076424,95555,01:35.555,24015,29825,41715,00:24.015,00:29.825,00:41.715
OmriF,19,1682078908,95640,01:35.640,24629,26960,44051,00:24.629,00:26.960,00:44.051
OrionG,2,1682184618,95663,01:35.663,23825,29440,42398,00:23.825,00:29.440,00:42.398
yarimalk23,60,1681949208,95719,01:35.719,21271,23693,50755,00:21.271,00:23.693,00:50.755
A.C,9,1682185826,95726,01:35.726,21238,35510,38978,00:21.238,00:35.510,00:38.978
serbansim,29,1682154763,95733,01:35.733,23971,26077,45685,00:23.971,00:26.077,00:45.685
Landzer,20,1682019770,95734,01:35.734,23631,26450,45653,00:23.631,00:26.450,00:45.653
Etz,12,1682004868,95766,01:35.766,24152,29921,41693,00:24.152,00:29.921,00:41.693
Yuval Rosen,79,1682191434,95840,01:35.840,24664,31018,40158,00:24.664,00:31.018,00:40.158
GasCan13,64,1682191132,95907,01:35.907,20747,31910,43250,00:20.747,00:31.910,00:43.250
Etz,179,1682180640,95920,01:35.920,22620,28737,44563,00:22.620,00:28.737,00:44.563
THE GM,10,1682088689,95932,01:35.932,23050,30163,42719,00:23.050,00:30.163,00:42.719
SyNoXe,4,1682108513,95959,01:35.959,24243,29654,42062,00:24.243,00:29.654,00:42.062
yarimalk23,104,1682086613,96047,01:36.047,20871,36598,38578,00:20.871,00:36.598,00:38.578
OmriF,155,1682196233,96082,01:36.082,21369,23940,50773,00:21.369,00:23.940,00:50.773
Etz,149,1682165443,96175,01:36.175,30952,26105,39118,00:30.952,00:26.105,00:39.118
Etz,67,1682039528,96204,01:36.204,23493,31004,41707,00:23.493,00:31.004,00:41.707
OmriF,13,1682078348,96208,01:36.208,23123,31374,41711,00:23.123,00:31.374,00:41.711
Etz,127,1682161680,96232,01:36.232,26126,31203,38903,00:26.126,00:31.203,00:38.903
Guy Bagdasarian,7,1681993399,96275,01:36.275,23357,24624,48294,00:23.357,00:24.624,00:48.294
KirilikBot,5,1682052672,96282,01:36.282,23359,30681,42242,00:23.359,00:30.681,00:42.242
Ariel Eric Iziyaev,9,1682180922,96288,01:36.288,22235,27388,46665,00:22.235,00:27.388,00:46.665
Etz,164,1682173603,96299,01:36.299,28278,28746,39275,00:28.278,00:28.746,00:39.275
yarimalk23,130,1682089263,96325,01:36.325,20972,37427,37926,00:20.972,00:37.427,00:37.926
Y.Cohen,65,1682190218,96370,01:36.370,21868,24012,50490,00:21.868,00:24.012,00:50.490
yarimalk23,67,1681949998,96379,01:36.379,21481,29479,45419,00:21.481,00:29.479,00:45.419
chachacha,10,1681987574,96380,01:36.380,20664,31351,44365,00:20.664,00:31.351,00:44.365
Ariel Eric Iziyaev,25,1682183367,96456,01:36.456,21769,26456,48231,00:21.769,00:26.456,00:48.231
DoronV,34,1682080478,96474,01:36.474,22354,26132,47988,00:22.354,00:26.132,00:47.988
yarimalk23,127,1682088982,96486,01:36.486,20985,36405,39096,00:20.985,00:36.405,00:39.096
ElioR_Alkobi,5,1682108514,96498,01:36.498,24187,30114,42197,00:24.187,00:30.114,00:42.197
AryeMorZ,4,1682191115,96500,01:36.500,31394,26514,38592,00:31.394,00:26.514,00:38.592
Elad Levy,49,1682167713,96516,01:36.516,21213,25146,50157,00:21.213,00:25.146,00:50.157
leviarnon1,26,1682022132,96520,01:36.520,21271,24885,50364,00:21.271,00:24.885,00:50.364
chachacha,15,1682152715,96564,01:36.564,20703,30680,45181,00:20.703,00:30.680,00:45.181
Ido,24,1682166224,96572,01:36.572,21692,24714,50166,00:21.692,00:24.714,00:50.166
GasCan13,10,1682185346,96578,01:36.578,21537,33651,41390,00:21.537,00:33.651,00:41.390
A.C,13,1682186187,96624,01:36.624,22112,31406,43106,00:22.112,00:31.406,00:43.106
leviarnon1,41,1682023589,96638,01:36.638,21920,25389,49329,00:21.920,00:25.389,00:49.329
Etz,44,1682014537,96643,01:36.643,30308,25668,40667,00:30.308,00:25.668,00:40.667
KirilikBot,9,1682053081,96647,01:36.647,23284,30425,42938,00:23.284,00:30.425,00:42.938
Guy Bagdasarian,2,1681992785,96649,01:36.649,23389,26888,46372,00:23.389,00:26.888,00:46.372
tehhaggis,29,1682097616,96657,01:36.657,22195,29272,45190,00:22.195,00:29.272,00:45.190
Ido,41,1682169884,96698,01:36.698,21107,26713,48878,00:21.107,00:26.713,00:48.878
OmriF,12,1682078252,96713,01:36.713,24385,30177,42151,00:24.385,00:30.177,00:42.151
Daniel Lerman,8,1682014622,96734,01:36.734,21242,37945,37547,00:21.242,00:37.945,00:37.547
OmriF,2,1682038053,96773,01:36.773,23383,30573,42817,00:23.383,00:30.573,00:42.817
OmriF,7,1682077763,96909,01:36.909,23032,28543,45334,00:23.032,00:28.543,00:45.334
Etz,64,1682039234,96915,01:36.915,25104,29565,42246,00:25.104,00:29.565,00:42.246
leviarnon1,21,1682021671,96936,01:36.936,22443,34334,40159,00:22.443,00:34.334,00:40.159
Etz,167,1682173899,96952,01:36.952,22216,27450,47286,00:22.216,00:27.450,00:47.286
OmriF,10,1682078063,97090,01:37.090,22188,31823,43079,00:22.188,00:31.823,00:43.079
leviarnon1,32,1682022707,97135,01:37.135,21810,25676,49649,00:21.810,00:25.676,00:49.649
Ido,28,1682166572,97144,01:37.144,21279,23971,51894,00:21.279,00:23.971,00:51.894
Etz,47,1682014823,97147,01:37.147,22209,28593,46345,00:22.209,00:28.593,00:46.345
yarimalk23,150,1682093709,97173,01:37.173,23053,25902,48218,00:23.053,00:25.902,00:48.218
DoronV,49,1682151821,97194,01:37.194,21643,36090,39461,00:21.643,00:36.090,00:39.461
lavie.aviv,31,1682179992,97196,01:37.196,23073,25438,48685,00:23.073,00:25.438,00:48.685
OmriF,158,1682196502,97200,01:37.200,21438,29875,45887,00:21.438,00:29.875,00:45.887
Landzer,6,1682018280,97229,01:37.229,21540,25272,50417,00:21.540,00:25.272,00:50.417
yarimalk23,112,1682087460,97237,01:37.237,25223,33638,38376,00:25.223,00:33.638,00:38.376
AryeMorZ,2,1682190910,97241,01:37.241,22460,26146,48635,00:22.460,00:26.146,00:48.635
Yuval Rosen,4,1682164837,97243,01:37.243,30476,26204,40563,00:30.476,00:26.204,00:40.563
Yuval Rosen,73,1682190834,97244,01:37.244,21046,37031,39167,00:21.046,00:37.031,00:39.167
Etz,66,1682039432,97256,01:37.256,24222,29636,43398,00:24.222,00:29.636,00:43.398
yarimalk23,125,1682088800,97303,01:37.303,21379,35932,39992,00:21.379,00:35.932,00:39.992
