DriverName,LapNum,Timestamp,LapTime,LapTimeMins,S1,S2,S3,S1Mins,S2Mins,S3Mins
yarimalk23,1,1683759307,146552,02:26.552,50171,59094,37287,00:50.171,00:59.094,00:37.287
IMRACING R9,19,1683809738,146797,02:26.797,22629,89711,34457,00:22.629,01:29.711,00:34.457
johnny aberzel,46,1683831921,147499,02:27.499,40836,54161,52502,00:40.836,00:54.161,00:52.502
Dor Sapir,142,1684021302,147515,02:27.515,56391,55395,35729,00:56.391,00:55.395,00:35.729
OmriF,16,1683751848,147621,02:27.621,58345,54895,34381,00:58.345,00:54.895,00:34.381
OmriF,10,1683751152,147770,02:27.770,23696,59473,64601,00:23.696,00:59.473,01:04.601
Amnon Etz,54,1683884024,148073,02:28.073,40208,60778,47087,00:40.208,01:00.778,00:47.087
yarin levi,82,1684096483,148298,02:28.298,42135,50156,56007,00:42.135,00:50.156,00:56.007
Dor Sapir,110,1683919774,148299,02:28.299,65125,48164,35010,01:05.125,00:48.164,00:35.010
Dor Sapir,162,1684061488,148307,02:28.307,65800,48393,34114,01:05.800,00:48.393,00:34.114
Stav Mesika,26,1683908013,148463,02:28.463,31139,70102,47222,00:31.139,01:10.102,00:47.222
OmriF,275,1683908430,148565,02:28.565,58026,48005,42534,00:58.026,00:48.005,00:42.534
Landzer,3,1683749674,148681,02:28.681,27068,53101,68512,00:27.068,00:53.101,01:08.512
johnny aberzel,150,1683897120,148686,02:28.686,23315,85406,39965,00:23.315,01:25.406,00:39.965
BambaBee,4,1683838302,148697,02:28.697,35082,56056,57559,00:35.082,00:56.056,00:57.559
DoronV,12,1683754090,148737,02:28.737,62876,49082,36779,01:02.876,00:49.082,00:36.779
Ben Cohen,6,1683876794,148897,02:28.897,35816,75006,38075,00:35.816,01:15.006,00:38.075
DoronV,29,1683833477,148910,02:28.910,62623,51188,35099,01:02.623,00:51.188,00:35.099
yarimalk23,74,1683895320,149150,02:29.150,50664,57919,40567,00:50.664,00:57.919,00:40.567
Yuval Rosen,99,1684015413,149271,02:29.271,64855,46678,37738,01:04.855,00:46.678,00:37.738
Yuval Rosen,7,1683998290,149385,02:29.385,63633,50935,34817,01:03.633,00:50.935,00:34.817
yarimalk23,29,1683834059,149437,02:29.437,46661,51976,50800,00:46.661,00:51.976,00:50.800
Stav Mesika,18,1683906778,149658,02:29.658,50874,51111,47673,00:50.874,00:51.111,00:47.673
Idan M,41,1683969479,149741,02:29.741,27895,86067,35779,00:27.895,01:26.067,00:35.779
BambaBee,10,1683839108,149822,02:29.822,32661,53775,63386,00:32.661,00:53.775,01:03.386
Amnon Etz,25,1683840887,150525,02:30.525,25285,89213,36027,00:25.285,01:29.213,00:36.027
Idan M,29,1683908154,150535,02:30.535,61745,53843,34947,01:01.745,00:53.843,00:34.947
leviarnon1,28,1683979116,150657,02:30.657,46212,66222,38223,00:46.212,01:06.222,00:38.223
giladheskia,10,1683998622,150676,02:30.676,68529,48172,33975,01:08.529,00:48.172,00:33.975
SHAKED,15,1683826156,151179,02:31.179,34538,80033,36608,00:34.538,01:20.033,00:36.608
OmriF,111,1683842227,151628,02:31.628,23036,48187,80405,00:23.036,00:48.187,01:20.405
Amnon Etz,171,1684090792,151640,02:31.640,30541,85837,35262,00:30.541,01:25.837,00:35.262
tomerventura,21,1684011501,151677,02:31.677,23206,92975,35496,00:23.206,01:32.975,00:35.496
Boris Fr,33,1683831354,151916,02:31.916,64418,51638,35860,01:04.418,00:51.638,00:35.860
serbansim,8,1683878504,152029,02:32.029,38134,77076,36819,00:38.134,01:17.076,00:36.819
Rako,9,1683749488,152249,02:32.249,50671,65137,36441,00:50.671,01:05.137,00:36.441
OmriF,28,1683754275,152288,02:32.288,26954,84582,40752,00:26.954,01:24.582,00:40.752
Amnon Etz,99,1683986256,152394,02:32.394,65552,50306,36536,01:05.552,00:50.306,00:36.536
Landzer,17,1683916835,152402,02:32.402,58960,54387,39055,00:58.960,00:54.387,00:39.055
OmriF,40,1683832292,152529,02:32.529,24454,61947,66128,00:24.454,01:01.947,01:06.128
OmriF,181,1683888843,152663,02:32.663,57691,61497,33475,00:57.691,01:01.497,00:33.475
Amnon Etz,166,1684089919,152705,02:32.705,51924,64052,36729,00:51.924,01:04.052,00:36.729
E.vaturi,56,1683890753,152987,02:32.987,58114,57348,37525,00:58.114,00:57.348,00:37.525
OneLeg,1,1683838129,153006,02:33.006,59203,55643,38160,00:59.203,00:55.643,00:38.160
Boris Fr,11,1683828275,153123,02:33.123,25417,52816,74890,00:25.417,00:52.816,01:14.890
ItamarS3,98,1684096197,153216,02:33.216,72661,46809,33746,01:12.661,00:46.809,00:33.746
johnny aberzel,132,1683894109,153453,02:33.453,64829,52497,36127,01:04.829,00:52.497,00:36.127
MarkZubarev,2,1683917119,153473,02:33.473,34367,50526,68580,00:34.367,00:50.526,01:08.580
yarin levi,16,1683824377,153529,02:33.529,22831,46980,83718,00:22.831,00:46.980,01:23.718
chachacha,15,1683817124,153685,02:33.685,65067,54576,34042,01:05.067,00:54.576,00:34.042
144 Hz | SnowflakE,1,1683828030,153736,02:33.736,34058,69759,49919,00:34.058,01:09.759,00:49.919
U.V,33,1684010492,154580,02:34.580,28284,91556,34740,00:28.284,01:31.556,00:34.740
OmriF,79,1683837876,154626,02:34.626,68212,51498,34916,01:08.212,00:51.498,00:34.916
johnny aberzel,53,1683832779,154799,02:34.799,66928,49608,38263,01:06.928,00:49.608,00:38.263
Dor Sapir,107,1683824537,155008,02:35.008,49793,52430,52785,00:49.793,00:52.430,00:52.785
Ido,39,1683910073,155355,02:35.355,33508,51368,70479,00:33.508,00:51.368,01:10.479
Amnon Etz,66,1683886061,155687,02:35.687,53475,57339,44873,00:53.475,00:57.339,00:44.873
yossi7385,1,1683909422,155840,02:35.840,62578,55364,37898,01:02.578,00:55.364,00:37.898
DoronV,25,1683832288,156261,02:36.261,70715,49298,36248,01:10.715,00:49.298,00:36.248
chachacha,39,1684009680,156489,02:36.489,74912,48772,32805,01:14.912,00:48.772,00:32.805
E.vaturi,19,1683831308,156740,02:36.740,57533,60670,38537,00:57.533,01:00.670,00:38.537
IMRACING R16,41,1683810353,156749,02:36.749,23167,75434,58148,00:23.167,01:15.434,00:58.148
Amnon Etz,131,1684008201,156788,02:36.788,41971,76235,38582,00:41.971,01:16.235,00:38.582
Boris Fr,40,1683832618,156792,02:36.792,24492,49994,82306,00:24.492,00:49.994,01:22.306
Ben Cohen,19,1683887071,156896,02:36.896,39005,52822,65069,00:39.005,00:52.822,01:05.069
Sagy,1,1683747604,156911,02:36.911,53007,64939,38965,00:53.007,01:04.939,00:38.965
ohadavni2112,5,1683820878,157029,02:37.029,51071,56818,49140,00:51.071,00:56.818,00:49.140
Amnon Etz,147,1684011101,157088,02:37.088,62301,58720,36067,01:02.301,00:58.720,00:36.067
Amnon Etz,178,1684091953,157525,02:37.525,45156,52447,59922,00:45.156,00:52.447,00:59.922
IMRACING R9,10,1683804241,157574,02:37.574,23303,96953,37318,00:23.303,01:36.953,00:37.318
Yoni Goldberg,1,1683840215,157600,02:37.600,40541,62163,54896,00:40.541,01:02.163,00:54.896
Amnon Etz,127,1684007683,158038,02:38.038,25522,58567,73949,00:25.522,00:58.567,01:13.949
johnny aberzel,149,1683896971,158125,02:38.125,61893,48762,47470,01:01.893,00:48.762,00:47.470
OmriF,137,1683846223,158424,02:38.424,73747,50485,34192,01:13.747,00:50.485,00:34.192
Jonathan Gutman,33,1684077571,158475,02:38.475,51248,68419,38808,00:51.248,01:08.419,00:38.808
chachacha,57,1684083046,158595,02:38.595,78836,46441,33318,01:18.836,00:46.441,00:33.318
SHAKED,1,1683749392,159220,02:39.220,48934,66532,43754,00:48.934,01:06.532,00:43.754
OmriF,344,1684087135,159243,02:39.243,66322,47786,45135,01:06.322,00:47.786,00:45.135
U.V,51,1684013503,159465,02:39.465,68137,56187,35141,01:08.137,00:56.187,00:35.141
ohadavni2112,2,1683820417,159585,02:39.585,32729,60364,66492,00:32.729,01:00.364,01:06.492
leviarnon1,1,1683824529,159755,02:39.755,62605,60593,36557,01:02.605,01:00.593,00:36.557
MarkZubarev,16,1684089483,160559,02:40.559,24259,101497,34803,00:24.259,01:41.497,00:34.803
IMRACING R16,13,1683800715,160671,02:40.671,76822,49527,34322,01:16.822,00:49.527,00:34.322
Amnon Etz,24,1683840736,161088,02:41.088,25183,76019,59886,00:25.183,01:16.019,00:59.886
Stav Mesika,28,1683908291,161257,02:41.257,23494,67369,70394,00:23.494,01:07.369,01:10.394
yarin levi,66,1684094694,161296,02:41.296,77799,47843,35654,01:17.799,00:47.843,00:35.654
yarimalk23,102,1683906056,161331,02:41.331,74823,53959,32549,01:14.823,00:53.959,00:32.549
Jonathan Gutman,6,1683909604,161578,02:41.578,52980,69471,39127,00:52.980,01:09.471,00:39.127
Amnon Etz,140,1684009917,161610,02:41.610,62789,62478,36343,01:02.789,01:02.478,00:36.343
Jonathan Gutman,48,1684081473,162017,02:42.017,23606,88722,49689,00:23.606,01:28.722,00:49.689
OmriF,270,1683907720,162165,02:42.165,81277,47281,33607,01:21.277,00:47.281,00:33.607
E.vaturi,89,1683921289,162248,02:42.248,68297,55980,37971,01:08.297,00:55.980,00:37.971
Daniel Lerman,9,1683830109,162410,02:42.410,72042,56178,34190,01:12.042,00:56.178,00:34.190
OmriF,353,1684088168,162452,02:42.452,80426,47980,34046,01:20.426,00:47.980,00:34.046
Rako,19,1683750854,162518,02:42.518,24468,94194,43856,00:24.468,01:34.194,00:43.856
Dor Sapir,49,1683798223,162569,02:42.569,80237,48164,34168,01:20.237,00:48.164,00:34.168
Dor Sapir,95,1683819987,162875,02:42.875,75486,53432,33957,01:15.486,00:53.432,00:33.957
ilaishimony1,41,1683907589,162904,02:42.904,81684,47178,34042,01:21.684,00:47.178,00:34.042
Daniel Lerman,36,1683833692,162957,02:42.957,82924,46894,33139,01:22.924,00:46.894,00:33.139
OmriF,97,1683840613,162995,02:42.995,64292,57105,41598,01:04.292,00:57.105,00:41.598
Amnon Etz,71,1683972947,163338,02:43.338,58578,51542,53218,00:58.578,00:51.542,00:53.218
Yuval Rosen,107,1684046666,163874,02:43.874,77466,46426,39982,01:17.466,00:46.426,00:39.982
Daniel Lerman,68,1683896807,164640,02:44.640,78865,46903,38872,01:18.865,00:46.903,00:38.872
OneLeg,5,1683982204,164825,02:44.825,35954,80866,48005,00:35.954,01:20.866,00:48.005
Yuval Rosen,115,1684047761,165089,02:45.089,85790,46459,32840,01:25.790,00:46.459,00:32.840
Yuval Rosen,12,1683998876,165393,02:45.393,77215,50323,37855,01:17.215,00:50.323,00:37.855
Etz,4,1683820249,165527,02:45.527,71833,57379,36315,01:11.833,00:57.379,00:36.315
ShimiC,1,1683908160,165596,02:45.596,75065,54401,36130,01:15.065,00:54.401,00:36.130
Landzer,11,1683846154,165750,02:45.750,35105,56273,74372,00:35.105,00:56.273,01:14.372
Boris Fr,42,1683832894,166273,02:46.273,24379,50850,91044,00:24.379,00:50.850,01:31.044
yarin levi,1,1683820742,166461,02:46.461,78265,49293,38903,01:18.265,00:49.293,00:38.903
yarin levi,37,1683905762,166478,02:46.478,68648,62874,34956,01:08.648,01:02.874,00:34.956
Amnon Etz,162,1684089418,166510,02:46.510,44195,57740,64575,00:44.195,00:57.740,01:04.575
E.vaturi,124,1684008519,166934,02:46.934,80561,50527,35846,01:20.561,00:50.527,00:35.846
johnny aberzel,83,1683837174,167321,02:47.321,65675,49019,52627,01:05.675,00:49.019,00:52.627
U.V,6,1684003115,167329,02:47.329,78998,50450,37881,01:18.998,00:50.450,00:37.881
BambaBee,3,1683838153,168468,02:48.468,37684,92484,38300,00:37.684,01:32.484,00:38.300
tomerventura,10,1684010007,168774,02:48.774,23603,104932,40239,00:23.603,01:44.932,00:40.239
MarkZubarev,1,1683828796,168963,02:48.963,80087,54248,34628,01:20.087,00:54.248,00:34.628
Ido,34,1683909276,169017,02:49.017,22254,111338,35425,00:22.254,01:51.338,00:35.425
Sagy,9,1683825084,169214,02:49.214,82000,53194,34020,01,00:53.194,00:34.020
johnny aberzel,130,1683893845,169219,02:49.219,64279,63437,41503,01:04.279,01:03.437,00:41.503
Amnon Etz,13,1683831623,169252,02:49.252,76880,56503,35869,01:16.880,00:56.503,00:35.869
Rako,20,1683751023,169580,02:49.580,82847,50229,36504,01:22.847,00:50.229,00:36.504
ShimiC,6,1683971528,169597,02:49.597,72428,54666,42503,01:12.428,00:54.666,00:42.503
U.V,12,1684004683,169782,02:49.782,80938,50481,38363,01:20.938,00:50.481,00:38.363
Yuval Rosen,138,1684052075,169845,02:49.845,84511,52965,32369,01:24.511,00:52.965,00:32.369
Elad Levy,33,1683832266,170165,02:50.165,89561,46715,33889,01:29.561,00:46.715,00:33.889
Landzer,9,1683750441,170287,02:50.287,80597,52309,37381,01:20.597,00:52.309,00:37.381
itziksamurai1,22,1683840528,170715,02:50.715,80139,48537,42039,01:20.139,00:48.537,00:42.039
OmriF,73,1683837180,170878,02:50.878,87416,49118,34344,01:27.416,00:49.118,00:34.344
giladheskia,7,1683998227,171968,02:51.968,88579,49226,34163,01:28.579,00:49.226,00:34.163
ohadavni2112,6,1683821423,172040,02:52.040,67690,67901,36449,01:07.690,01:07.901,00:36.449
ItamarS3,65,1684022138,172909,02:52.909,89911,47633,35365,01:29.911,00:47.633,00:35.365
ohadavni2112,1,1683820257,173089,02:53.089,39106,81765,52218,00:39.106,01:21.765,00:52.218
leviarnon1,108,1684097642,173350,02:53.350,23100,48127,102123,00:23.100,00:48.127,01:42.123
johnny aberzel,60,1683833657,173947,02:53.947,83016,49995,40936,01:23.016,00:49.995,00:40.936
leviarnon1,32,1683979626,174564,02:54.564,23089,114791,36684,00:23.089,01:54.791,00:36.684
OmriF,133,1683845749,174778,02:54.778,80570,49131,45077,01:20.570,00:49.131,00:45.077
johnny aberzel,13,1683822407,174937,02:54.937,67067,62213,45657,01:07.067,01:02.213,00:45.657
Yuval Rosen,167,1684091691,175172,02:55.172,96112,45662,33398,01:36.112,00:45.662,00:33.398
Daniel Lerman,50,1683836568,175199,02:55.199,94011,46808,34380,01:34.011,00:46.808,00:34.380
itziksamurai1,28,1683913343,175420,02:55.420,88251,52537,34632,01:28.251,00:52.537,00:34.632
Amnon Etz,136,1684009366,175449,02:55.449,79000,58864,37585,01,00:58.864,00:37.585
MADr1v3r,12,1684080642,175614,02:55.614,86334,51808,37472,01:26.334,00:51.808,00:37.472
DoronV,84,1683999658,176045,02:56.045,89798,50090,36157,01:29.798,00:50.090,00:36.157
Amnon Etz,125,1684007210,176171,02:56.171,72793,60386,42992,01:12.793,01:00.386,00:42.992
ohadavni2112,4,1683820721,176515,02:56.515,90376,50823,35316,01:30.376,00:50.823,00:35.316
U.V,26,1684008529,176966,02:56.966,88488,54269,34209,01:28.488,00:54.269,00:34.209
OmriF,162,1683886114,177414,02:57.414,31766,49545,96103,00:31.766,00:49.545,01:36.103
OneLeg,4,1683982039,178050,02:58.050,56950,69691,51409,00:56.950,01:09.691,00:51.409
BambaBee,2,1683837984,178372,02:58.372,59743,79564,39065,00:59.743,01:19.564,00:39.065
Idan M,36,1683968772,178588,02:58.588,78895,57146,42547,01:18.895,00:57.146,00:42.547
ItamarS3,18,1683944581,178660,02:58.660,77887,64188,36585,01:17.887,01:04.188,00:36.585
Dor Sapir,108,1683824716,178867,02:58.867,83787,51092,43988,01:23.787,00:51.092,00:43.988
OmriF,220,1683895191,179938,02:59.938,51720,49603,78615,00:51.720,00:49.603,01:18.615
Jonathan Gutman,2,1683909070,180430,03:00.430,76440,58293,45697,01:16.440,00:58.293,00:45.697
Amnon Etz,100,1683990502,180892,03:00.892,96773,48848,35271,01:36.773,00:48.848,00:35.271
Landzer,30,1683918491,181281,03:01.281,84440,56170,40671,01:24.440,00:56.170,00:40.671
Rako,22,1683751315,181872,03:01.872,48554,51490,81828,00:48.554,00:51.490,01:21.828
Idan M,22,1683906376,182490,03:02.490,86860,60260,35370,01:26.860,01:00.260,00:35.370
Stav Mesika,23,1683907633,182540,03:02.540,97517,49550,35473,01:37.517,00:49.550,00:35.473
yarimalk23,32,1683834450,182705,03:02.705,102110,47106,33489,01:42.110,00:47.106,00:33.489
Amnon Etz,80,1683974757,182754,03:02.754,52289,54505,75960,00:52.289,00:54.505,01:15.960
ShimiC,2,1683908343,182865,03:02.865,65675,60215,56975,01:05.675,01:00.215,00:56.975
Jonathan Gutman,32,1684077413,182894,03:02.894,74350,70600,37944,01:14.350,01:10.600,00:37.944
leviarnon1,13,1683825985,183184,03:03.184,23992,120663,38529,00:23.992,02:00.663,00:38.529
chachacha,25,1683820897,183291,03:03.291,103348,46922,33021,01:43.348,00:46.922,00:33.021
E.vaturi,31,1683833185,183850,03:03.850,25716,52164,105970,00:25.716,00:52.164,01:45.970
Boris Fr,1,1683802119,183943,03:03.943,55698,85067,43178,00:55.698,01:25.067,00:43.178
Dor Sapir,163,1684061673,185069,03:05.069,101604,48505,34960,01:41.604,00:48.505,00:34.960
Amnon Etz,148,1684011485,185972,03:05.972,72712,58405,54855,01:12.712,00:58.405,00:54.855
Sagy,26,1683927852,186013,03:06.013,88525,53519,43969,01:28.525,00:53.519,00:43.969
OmriF,237,1683897914,186423,03:06.423,81721,61137,43565,01:21.721,01:01.137,00:43.565
Amnon Etz,27,1683841189,186666,03:06.666,24783,124290,37593,00:24.783,02:04.290,00:37.593
Etz,6,1683821065,187439,03:07.439,56197,65066,66176,00:56.197,01:05.066,01:06.176
ItamarS3,22,1684007028,187511,03:07.511,98389,48479,40643,01:38.389,00:48.479,00:40.643
Stav Mesika,13,1683891824,187826,03:07.826,86239,57820,43767,01:26.239,00:57.820,00:43.767
IMRACING R9,21,1683810054,188109,03:08.109,71608,81472,35029,01:11.608,01:21.472,00:35.029
Yuval Rosen,51,1684007213,188583,03:08.583,108757,46876,32950,01:48.757,00:46.876,00:32.950
IMRACING R9,1,1683803113,188740,03:08.740,99037,55138,34565,01:39.037,00:55.138,00:34.565
Daniel Lerman,29,1683832697,188911,03:08.911,108518,47862,32531,01:48.518,00:47.862,00:32.531
yossi7385,11,1683958294,189502,03:09.502,102711,50615,36176,01:42.711,00:50.615,00:36.176
Stav Mesika,15,1683892225,190198,03:10.198,40902,93158,56138,00:40.902,01:33.158,00:56.138
Dor Sapir,90,1683819402,190423,03:10.423,106646,48952,34825,01:46.646,00:48.952,00:34.825
Daniel Lerman,55,1683895099,190816,03:10.816,109379,47088,34349,01:49.379,00:47.088,00:34.349
Dor Sapir,74,1683803035,191475,03:11.475,104121,49279,38075,01:44.121,00:49.279,00:38.075
IMRACING R9,23,1683810352,191496,03:11.496,56320,76887,58289,00:56.320,01:16.887,00:58.289
tomerventura,22,1684011693,191700,03:11.700,106555,50018,35127,01:46.555,00:50.018,00:35.127
Dor Sapir,37,1683755987,191909,03:11.909,107458,49752,34699,01:47.458,00:49.752,00:34.699
ItamarS3,95,1684095836,192147,03:12.147,111313,47489,33345,01:51.313,00:47.489,00:33.345
ItamarS3,39,1684009111,192195,03:12.195,103382,54648,34165,01:43.382,00:54.648,00:34.165
OmriF,257,1683905805,192269,03:12.269,104470,47714,40085,01:44.470,00:47.714,00:40.085
chachacha,30,1683821498,192406,03:12.406,109143,47375,35888,01:49.143,00:47.375,00:35.888
Dor Sapir,51,1683798523,192670,03:12.670,111890,46981,33799,01:51.890,00:46.981,00:33.799
OmriF,142,1683875211,193585,03:13.585,95683,50350,47552,01:35.683,00:50.350,00:47.552
Dor Sapir,139,1684019341,193605,03:13.605,101786,48591,43228,01:41.786,00:48.591,00:43.228
OmriF,113,1683842526,193688,03:13.688,98500,54427,40761,01:38.500,00:54.427,00:40.761
OmriF,55,1683834866,194612,03:14.612,22865,48951,122796,00:22.865,00:48.951,02:02.796
chachacha,66,1684084059,194664,03:14.664,114015,46363,34286,01:54.015,00:46.363,00:34.286
Etz,5,1683820444,194952,03:14.952,43193,109040,42719,00:43.193,01:49.040,00:42.719
yarin levi,25,1683825761,195922,03:15.922,104887,53136,37899,01:44.887,00:53.136,00:37.899
OmriF,208,1683893722,196046,03:16.046,114291,48024,33731,01:54.291,00:48.024,00:33.731
OmriF,62,1683835867,196463,03:16.463,105896,51341,39226,01:45.896,00:51.341,00:39.226
BambaBee,1,1683836993,196489,03:16.489,44542,94819,57128,00:44.542,01:34.819,00:57.128
Idan M,44,1683969927,196788,03:16.788,80359,76631,39798,01:20.359,01:16.631,00:39.798
Boris Fr,31,1683831006,197661,03:17.661,111350,50522,35789,01:51.350,00:50.522,00:35.789
Rako,1,1683748037,198032,03:18.032,79584,77971,40477,01:19.584,01:17.971,00:40.477
E.vaturi,17,1683750795,198397,03:18.397,105508,54049,38840,01:45.508,00:54.049,00:38.840
yossi7385,8,1683957878,198618,03:18.618,98007,51237,49374,01:38.007,00:51.237,00:49.374
Idan M,7,1683823462,199117,03:19.117,93893,70092,35132,01:33.893,01:10.092,00:35.132
OmriF,197,1683891158,199124,03:19.124,116932,48065,34127,01:56.932,00:48.065,00:34.127
Daniel Lerman,66,1683896541,199142,03:19.142,103166,48524,47452,01:43.166,00:48.524,00:47.452
IMRACING R9,5,1683803636,199240,03:19.240,111710,53334,34196,01:51.710,00:53.334,00:34.196
A.C,84,1684089805,199365,03:19.365,90982,72171,36212,01:30.982,01:12.171,00:36.212
Amnon Etz,31,1683841786,199921,03:19.921,75289,58199,66433,01:15.289,00:58.199,01:06.433
144 Hz | SnowflakE,2,1683828230,200435,03:20.435,56895,83025,60515,00:56.895,01:23.025,01:00.515
Amnon Etz,155,1684079374,200462,03:20.462,115385,50301,34776,01:55.385,00:50.301,00:34.776
Sagy,2,1683747805,200550,03:20.550,105154,53608,41788,01:45.154,00:53.608,00:41.788
Amnon Etz,72,1683973147,200555,03:20.555,100813,59675,40067,01:40.813,00:59.675,00:40.067
johnny aberzel,1,1683819938,201164,03:21.164,71911,86886,42367,01:11.911,01:26.886,00:42.367
Dor Sapir,123,1683921232,201605,03:21.605,117123,50066,34416,01:57.123,00:50.066,00:34.416
Amnon Etz,89,1683984933,202353,03:22.353,84048,56636,61669,01:24.048,00:56.636,01:01.669
Dor Sapir,4,1683752155,203524,03:23.524,117956,50387,35181,01:57.956,00:50.387,00:35.181
OmriF,255,1683905499,203934,03:23.934,120018,48068,35848,02:00.018,00:48.068,00:35.848
E.vaturi,67,1683896796,204973,03:24.973,24707,142786,37480,00:24.707,02:22.786,00:37.480
GasCan13,26,1684093584,205049,03:25.049,127038,45765,32246,02:07.038,00:45.765,00:32.246
Daniel Lerman,40,1683834327,205971,03:25.971,126455,46733,32783,02:06.455,00:46.733,00:32.783
